
---------- Begin Simulation Statistics ----------
simSeconds                                   2.348240                       # Number of seconds simulated (Second)
simTicks                                 2348240145862                       # Number of ticks simulated (Tick)
finalTick                                2348240145862                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1156.06                       # Real time elapsed on the host (Second)
hostTickRate                               2031248825                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8698064                       # Number of bytes of host memory used (Byte)
simInsts                                    234417668                       # Number of instructions simulated (Count)
simOps                                      423740086                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202773                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     366539                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        176122415                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.751319                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.330993                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       560892650                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    91995                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      521985883                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                3296560                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            137244548                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         200321995                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                5247                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           175300179                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.977669                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.817410                       # Number of insts issued each cycle (Count)
system.cpu.iew.unblockCycles                   523271                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              560984645                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               294666                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 76146008                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                17347070                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 31307                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     33065                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   471038                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          17407                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        2772219                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      1907162                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts              4679381                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                511502774                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               510262234                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 378552339                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 610978532                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.897202                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.619584                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          73235403                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             73235403                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         73235403                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            73235403                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data        11652517                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total           11652517                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data       11652519                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total          11652519                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 2833952016092                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  2833952016092                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 2833952016092                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 2833952016092                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      84887920                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         84887920                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     84887922                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        84887922                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.137269                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.137269                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.137269                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.137269                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 243205.138949                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 243205.138949                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 243205.097206                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 243205.097206                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs           2101                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets           29                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs            733                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            3                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          2.866303                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets        9.666667                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks          757414                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total               757414                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data       6762191                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total          6762191                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data      6762191                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total         6762191                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data      4890326                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total        4890326                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data      4890328                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       4890328                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 1071373414992                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 1071373414992                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 1071373881647                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 1071373881647                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.057609                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.057609                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.057609                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.057609                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 219080.162548                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 219080.162548                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 219080.168375                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 219080.168375                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   4890363                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data        28496                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total        28496                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data          103                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total          103                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data     21799455                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total     21799455                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data        28599                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total        28599                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.003602                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.003602                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 211645.194175                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 211645.194175                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data          103                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total          103                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data   2334034981                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total   2334034981                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.003602                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.003602                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 22660533.796117                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 22660533.796117                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data        28599                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total        28599                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data        28599                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total        28599                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data        59814489                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total           59814489                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data      11228391                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total         11228391                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 2750713470444                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 2750713470444                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data     71042880                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total       71042880                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.158051                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.158051                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 244978.418586                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 244978.418586                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data      6761336                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total        6761336                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data      4467055                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total      4467055                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 993954177191                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 993954177191                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.062878                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.062878                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 222507.709708                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 222507.709708                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.SoftPFReq.misses::cpu.data            2                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.misses::total              2                       # number of SoftPFReq misses (Count)
system.cpu.l1d.SoftPFReq.accesses::cpu.data            2                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.accesses::total            2                       # number of SoftPFReq accesses(hits+misses) (Count)
system.cpu.l1d.SoftPFReq.missRate::cpu.data            1                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.missRate::total            1                       # miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMisses::cpu.data            2                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMisses::total            2                       # number of SoftPFReq MSHR misses (Count)
system.cpu.l1d.SoftPFReq.mshrMissLatency::cpu.data       466655                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissLatency::total       466655                       # number of SoftPFReq MSHR miss ticks (Tick)
system.cpu.l1d.SoftPFReq.mshrMissRate::cpu.data            1                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.mshrMissRate::total            1                       # mshr miss rate for SoftPFReq accesses (Ratio)
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::cpu.data 233327.500000                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.SoftPFReq.avgMshrMissLatency::total 233327.500000                       # average SoftPFReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data       13420914                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total          13420914                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data       424126                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total          424126                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data  83238545648                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total  83238545648                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data     13845040                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total      13845040                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.030634                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.030634                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 196259.002391                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 196259.002391                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data          855                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total           855                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data       423271                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total       423271                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data  77419237801                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total  77419237801                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.030572                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.030572                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 182907.021272                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 182907.021272                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 2348240145862                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse               63.999735                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs                78140662                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs               4890363                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                 15.978499                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                 559986                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data    63.999735                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data        0.999996                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total           0.999996                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              22                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::1              34                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::2               5                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::3               3                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses             174780667                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses            174780667                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 2348240145862                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst          54936448                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total             54936448                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst         54936448                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total            54936448                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst         2743823                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total            2743823                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst        2743823                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total           2743823                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst 558659299835                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total  558659299835                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst 558659299835                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total 558659299835                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst      57680271                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total         57680271                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst     57680271                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total        57680271                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.047570                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.047570                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.047570                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.047570                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.demandAvgMissLatency::cpu.inst 203606.172787                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.demandAvgMissLatency::total 203606.172787                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::cpu.inst 203606.172787                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMissLatency::total 203606.172787                       # average overall miss latency ((Tick/Count))
system.cpu.l1i.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.l1i.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.cpu.l1i.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.l1i.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1i.demandMshrHits::cpu.inst        126966                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.demandMshrHits::total           126966                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1i.overallMshrHits::cpu.inst       126966                       # number of overall MSHR hits (Count)
system.cpu.l1i.overallMshrHits::total          126966                       # number of overall MSHR hits (Count)
system.cpu.l1i.demandMshrMisses::cpu.inst      2616857                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.demandMshrMisses::total        2616857                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::cpu.inst      2616857                       # number of overall MSHR misses (Count)
system.cpu.l1i.overallMshrMisses::total       2616857                       # number of overall MSHR misses (Count)
system.cpu.l1i.demandMshrMissLatency::cpu.inst 514809796100                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissLatency::total 514809796100                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::cpu.inst 514809796100                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.overallMshrMissLatency::total 514809796100                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1i.demandMshrMissRate::cpu.inst     0.045368                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.demandMshrMissRate::total     0.045368                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::cpu.inst     0.045368                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.overallMshrMissRate::total     0.045368                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1i.demandAvgMshrMissLatency::cpu.inst 196728.287446                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.demandAvgMshrMissLatency::total 196728.287446                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::cpu.inst 196728.287446                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.overallAvgMshrMissLatency::total 196728.287446                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1i.replacements                   2616789                       # number of replacements (Count)
system.cpu.l1i.ReadReq.hits::cpu.inst        54936448                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.hits::total           54936448                       # number of ReadReq hits (Count)
system.cpu.l1i.ReadReq.misses::cpu.inst       2743823                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.misses::total          2743823                       # number of ReadReq misses (Count)
system.cpu.l1i.ReadReq.missLatency::cpu.inst 558659299835                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.missLatency::total 558659299835                       # number of ReadReq miss ticks (Tick)
system.cpu.l1i.ReadReq.accesses::cpu.inst     57680271                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.accesses::total       57680271                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1i.ReadReq.missRate::cpu.inst     0.047570                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.missRate::total       0.047570                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMissLatency::cpu.inst 203606.172787                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMissLatency::total 203606.172787                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.mshrHits::cpu.inst       126966                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrHits::total         126966                       # number of ReadReq MSHR hits (Count)
system.cpu.l1i.ReadReq.mshrMisses::cpu.inst      2616857                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMisses::total      2616857                       # number of ReadReq MSHR misses (Count)
system.cpu.l1i.ReadReq.mshrMissLatency::cpu.inst 514809796100                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissLatency::total 514809796100                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1i.ReadReq.mshrMissRate::cpu.inst     0.045368                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.mshrMissRate::total     0.045368                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1i.ReadReq.avgMshrMissLatency::cpu.inst 196728.287446                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.ReadReq.avgMshrMissLatency::total 196728.287446                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1i.power_state.pwrStateResidencyTicks::UNDEFINED 2348240145862                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.tags.tagsInUse               63.999325                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1i.tags.totalRefs                54741982                       # Total number of references to valid blocks. (Count)
system.cpu.l1i.tags.sampledRefs               2616793                       # Sample count of references to valid blocks. (Count)
system.cpu.l1i.tags.avgRefs                 20.919493                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1i.tags.warmupTick                 199995                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1i.tags.occupancies::cpu.inst    63.999325                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1i.tags.avgOccs::cpu.inst        0.999989                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.avgOccs::total           0.999989                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1i.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.l1i.tags.ageTaskId_1024::0              23                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1i.tags.ageTaskId_1024::3              30                       # Occupied blocks per task id, per block age (Count)
