
---------- Begin Simulation Statistics ----------
simSeconds                                   1.238602                       # Number of seconds simulated (Second)
simTicks                                 1238601567520                       # Number of ticks simulated (Tick)
finalTick                                1238601567520                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    507.52                       # Real time elapsed on the host (Second)
hostTickRate                               2440494779                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8628492                       # Number of bytes of host memory used (Byte)
simInsts                                    113811843                       # Number of instructions simulated (Count)
simOps                                      188519887                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   224251                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     371453                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         92897441                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.816237                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.225134                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       204768716                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3545                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      199126711                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 458649                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             16252332                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          30749092                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 427                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            92892629                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.143622                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.087560                       # Number of insts issued each cycle (Count)
system.cpu.commitStats0.committedInstType::FloatMemRead       273997      0.15%     99.79% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::FloatMemWrite       399444      0.21%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total    188519887                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl     16380812                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl     16231797                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl       148768                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl     15754184                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl       626381                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall       142718                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn       142713                       # Class of control type instructions committed (Count)
system.cpu.decode.idleCycles                  7156414                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles              56664387                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                  16284866                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              12440410                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 346552                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             15379324                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                  2391                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              209465330                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 12474                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           198232154                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         17184181                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        29057166                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       14124043                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.133882                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      111899815                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     111426415                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads         801816                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites        477442                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     280949065                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    151509807                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          43181209                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     78438987                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          783                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           15813222                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      91971454                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  697736                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  277                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles          2644                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                   5783485                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  5832                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples           92892629                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.281287                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.228524                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 55452656     59.70%     59.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  3584371      3.86%     63.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  4259468      4.59%     68.14% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  1802833      1.94%     70.08% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  2292793      2.47%     72.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  3953596      4.26%     76.80% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1995412      2.15%     78.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2920714      3.14%     82.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 16630786     17.90%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total             92892629                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             126322642                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.359808                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           19181555                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.206481                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       569386                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    346552                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1820693                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 18488781                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              204772261                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1996                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 29801053                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                14469189                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  1753                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     27629                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 17158874                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1145                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         399857                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        76588                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               476445                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                197957833                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               197655232                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 158893113                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 249447275                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.127671                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.636981                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          34228497                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             34228497                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         34228497                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            34228497                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         5466407                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            5466407                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        5466407                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           5466407                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 1174470197510                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  1174470197510                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 1174470197510                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 1174470197510                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      39694904                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         39694904                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     39694904                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        39694904                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.demandMissRate::cpu.data      0.137711                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.demandMissRate::total         0.137711                       # miss rate for demand accesses (Ratio)
system.cpu.l1d.overallMissRate::cpu.data     0.137711                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.overallMissRate::total        0.137711                       # miss rate for overall accesses (Ratio)
system.cpu.l1d.demandAvgMissLatency::cpu.data 214852.314786                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.demandAvgMissLatency::total 214852.314786                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::cpu.data 214852.314786                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMissLatency::total 214852.314786                       # average overall miss latency ((Tick/Count))
system.cpu.l1d.blockedCycles::no_mshrs            126                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCycles::no_targets           53                       # number of cycles access was blocked (Cycle)
system.cpu.l1d.blockedCauses::no_mshrs             31                       # number of times access was blocked (Count)
system.cpu.l1d.blockedCauses::no_targets            4                       # number of times access was blocked (Count)
system.cpu.l1d.avgBlocked::no_mshrs          4.064516                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.avgBlocked::no_targets       13.250000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.l1d.writebacks::writebacks         3163275                       # number of writebacks (Count)
system.cpu.l1d.writebacks::total              3163275                       # number of writebacks (Count)
system.cpu.l1d.demandMshrHits::cpu.data       1567757                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.demandMshrHits::total          1567757                       # number of demand (read+write) MSHR hits (Count)
system.cpu.l1d.overallMshrHits::cpu.data      1567757                       # number of overall MSHR hits (Count)
system.cpu.l1d.overallMshrHits::total         1567757                       # number of overall MSHR hits (Count)
system.cpu.l1d.demandMshrMisses::cpu.data      3898650                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.demandMshrMisses::total        3898650                       # number of demand (read+write) MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::cpu.data      3898650                       # number of overall MSHR misses (Count)
system.cpu.l1d.overallMshrMisses::total       3898650                       # number of overall MSHR misses (Count)
system.cpu.l1d.demandMshrMissLatency::cpu.data 862988664743                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissLatency::total 862988664743                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::cpu.data 862988664743                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.overallMshrMissLatency::total 862988664743                       # number of overall MSHR miss ticks (Tick)
system.cpu.l1d.demandMshrMissRate::cpu.data     0.098215                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.demandMshrMissRate::total     0.098215                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::cpu.data     0.098215                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.overallMshrMissRate::total     0.098215                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.l1d.demandAvgMshrMissLatency::cpu.data 221355.767956                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.demandAvgMshrMissLatency::total 221355.767956                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::cpu.data 221355.767956                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.overallAvgMshrMissLatency::total 221355.767956                       # average overall mshr miss latency ((Tick/Count))
system.cpu.l1d.replacements                   3898681                       # number of replacements (Count)
system.cpu.l1d.LockedRMWReadReq.hits::cpu.data          653                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.hits::total          653                       # number of LockedRMWReadReq hits (Count)
system.cpu.l1d.LockedRMWReadReq.misses::cpu.data          102                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.misses::total          102                       # number of LockedRMWReadReq misses (Count)
system.cpu.l1d.LockedRMWReadReq.missLatency::cpu.data     21666125                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.missLatency::total     21666125                       # number of LockedRMWReadReq miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.accesses::cpu.data          755                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.accesses::total          755                       # number of LockedRMWReadReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWReadReq.missRate::cpu.data     0.135099                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.missRate::total     0.135099                       # miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::cpu.data 212412.990196                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMissLatency::total 212412.990196                       # average LockedRMWReadReq miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.mshrMisses::cpu.data          102                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMisses::total          102                       # number of LockedRMWReadReq MSHR misses (Count)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::cpu.data     97610893                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissLatency::total     97610893                       # number of LockedRMWReadReq MSHR miss ticks (Tick)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::cpu.data     0.135099                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.mshrMissRate::total     0.135099                       # mshr miss rate for LockedRMWReadReq accesses (Ratio)
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::cpu.data 956969.539216                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWReadReq.avgMshrMissLatency::total 956969.539216                       # average LockedRMWReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.LockedRMWWriteReq.hits::cpu.data          755                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.hits::total          755                       # number of LockedRMWWriteReq hits (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::cpu.data          755                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.LockedRMWWriteReq.accesses::total          755                       # number of LockedRMWWriteReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.hits::cpu.data        22828038                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.hits::total           22828038                       # number of ReadReq hits (Count)
system.cpu.l1d.ReadReq.misses::cpu.data       2767645                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.misses::total          2767645                       # number of ReadReq misses (Count)
system.cpu.l1d.ReadReq.missLatency::cpu.data 527009251106                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.missLatency::total 527009251106                       # number of ReadReq miss ticks (Tick)
system.cpu.l1d.ReadReq.accesses::cpu.data     25595683                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.accesses::total       25595683                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.l1d.ReadReq.missRate::cpu.data     0.108129                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.missRate::total       0.108129                       # miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMissLatency::cpu.data 190417.936949                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMissLatency::total 190417.936949                       # average ReadReq miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.mshrHits::cpu.data      1567324                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrHits::total        1567324                       # number of ReadReq MSHR hits (Count)
system.cpu.l1d.ReadReq.mshrMisses::cpu.data      1200321                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMisses::total      1200321                       # number of ReadReq MSHR misses (Count)
system.cpu.l1d.ReadReq.mshrMissLatency::cpu.data 251575737116                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissLatency::total 251575737116                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.l1d.ReadReq.mshrMissRate::cpu.data     0.046895                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.mshrMissRate::total     0.046895                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.l1d.ReadReq.avgMshrMissLatency::cpu.data 209590.382169                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.ReadReq.avgMshrMissLatency::total 209590.382169                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.hits::cpu.data       11400459                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.hits::total          11400459                       # number of WriteReq hits (Count)
system.cpu.l1d.WriteReq.misses::cpu.data      2698762                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.misses::total         2698762                       # number of WriteReq misses (Count)
system.cpu.l1d.WriteReq.missLatency::cpu.data 647460946404                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.missLatency::total 647460946404                       # number of WriteReq miss ticks (Tick)
system.cpu.l1d.WriteReq.accesses::cpu.data     14099221                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.accesses::total      14099221                       # number of WriteReq accesses(hits+misses) (Count)
system.cpu.l1d.WriteReq.missRate::cpu.data     0.191412                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.missRate::total      0.191412                       # miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMissLatency::cpu.data 239910.353860                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMissLatency::total 239910.353860                       # average WriteReq miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.mshrHits::cpu.data          433                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrHits::total           433                       # number of WriteReq MSHR hits (Count)
system.cpu.l1d.WriteReq.mshrMisses::cpu.data      2698329                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMisses::total      2698329                       # number of WriteReq MSHR misses (Count)
system.cpu.l1d.WriteReq.mshrMissLatency::cpu.data 611412927627                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissLatency::total 611412927627                       # number of WriteReq MSHR miss ticks (Tick)
system.cpu.l1d.WriteReq.mshrMissRate::cpu.data     0.191381                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.mshrMissRate::total     0.191381                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu.l1d.WriteReq.avgMshrMissLatency::cpu.data 226589.466157                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.WriteReq.avgMshrMissLatency::total 226589.466157                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu.l1d.power_state.pwrStateResidencyTicks::UNDEFINED 1238601567520                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1d.tags.tagsInUse               63.999487                       # Average ticks per tags in use ((Tick/Count))
system.cpu.l1d.tags.totalRefs                38128181                       # Total number of references to valid blocks. (Count)
system.cpu.l1d.tags.sampledRefs               3898681                       # Sample count of references to valid blocks. (Count)
system.cpu.l1d.tags.avgRefs                  9.779764                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.l1d.tags.warmupTick                 559986                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.l1d.tags.occupancies::cpu.data    63.999487                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.l1d.tags.avgOccs::cpu.data        0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.avgOccs::total           0.999992                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.l1d.tags.occupanciesTaskId::1024           64                       # Occupied blocks per task id (Count)
system.cpu.l1d.tags.ageTaskId_1024::0              17                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::1              46                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ageTaskId_1024::2               1                       # Occupied blocks per task id, per block age (Count)
system.cpu.l1d.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.l1d.tags.tagAccesses              83291573                       # Number of tag accesses (Count)
system.cpu.l1d.tags.dataAccesses             83291573                       # Number of data accesses (Count)
system.cpu.l1d.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1238601567520                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.l1i.demandHits::cpu.inst           5751685                       # number of demand (read+write) hits (Count)
system.cpu.l1i.demandHits::total              5751685                       # number of demand (read+write) hits (Count)
system.cpu.l1i.overallHits::cpu.inst          5751685                       # number of overall hits (Count)
system.cpu.l1i.overallHits::total             5751685                       # number of overall hits (Count)
system.cpu.l1i.demandMisses::cpu.inst           31800                       # number of demand (read+write) misses (Count)
system.cpu.l1i.demandMisses::total              31800                       # number of demand (read+write) misses (Count)
system.cpu.l1i.overallMisses::cpu.inst          31800                       # number of overall misses (Count)
system.cpu.l1i.overallMisses::total             31800                       # number of overall misses (Count)
system.cpu.l1i.demandMissLatency::cpu.inst   6722805259                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.demandMissLatency::total    6722805259                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1i.overallMissLatency::cpu.inst   6722805259                       # number of overall miss ticks (Tick)
system.cpu.l1i.overallMissLatency::total   6722805259                       # number of overall miss ticks (Tick)
system.cpu.l1i.demandAccesses::cpu.inst       5783485                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.demandAccesses::total          5783485                       # number of demand (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::cpu.inst      5783485                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.overallAccesses::total         5783485                       # number of overall (read+write) accesses (Count)
system.cpu.l1i.demandMissRate::cpu.inst      0.005498                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.demandMissRate::total         0.005498                       # miss rate for demand accesses (Ratio)
system.cpu.l1i.overallMissRate::cpu.inst     0.005498                       # miss rate for overall accesses (Ratio)
system.cpu.l1i.overallMissRate::total        0.005498                       # miss rate for overall accesses (Ratio)
